Customer ID,Customer Age,Gender,Education,Marital Status,Income Category,Income Numeric,Snapshot Month,Month on Book,Credit_Limit,Utilization,FICO,external_bank_credit_card_max_util_greater_than_50,external_bank_credit_card_max_util_greater_than_90,Credit_Inquiries,Delinquency,Revolving_Bal,Total_Debt,Debt_to_Income_Ratio,Interchange Fee,Late_Fee_Revenue,Monthly_Interest_Revenue,Annual_Fee,Total Revenue,GT90_Weight,GT50_Weight,ECL Ratio,ECL,ECL MoM Charge,Profit,Cumulative Profit,MoM Cumulative Profit Change
101710,42,M,College,Single,$120k+,189000,2022-09-30,22,15000,0.34679804181210583,755.0,0,0,0,0,0.0,18106.723882678783,0.06197285126546464,104.03941254363176,0,0.0,0,104.03941254363176,0.0,0.0,0.05,260.09853135907935,29.246936640670015,74.79247590296174,1913.1841235858556,74.79247590296177
101710,42,M,College,Single,$120k+,189000,2022-10-31,23,15000,0.2829860495666422,757.0,0,0,0,0,0.0,17130.651475247716,0.06197285126546464,84.89581486999266,0,0.0,0,84.89581486999266,0.0,0.0,0.05,212.23953717498165,-47.858994184097696,132.75480905409034,2045.938932639946,132.7548090540904
101710,42,M,College,Single,$120k+,189000,2022-11-30,24,15000,0.2982404584362363,757.0,0,0,0,0,0.0,16154.579067816649,0.06197285126546464,89.4721375308709,0,0.0,100,189.4721375308709,0.0,0.0,0.05,223.68034382717724,11.44080665219559,178.0313308786753,2223.9702635186213,178.03133087867536
101710,42,M,College,Single,$120k+,189000,2022-12-31,25,15000,0.2849762391255669,757.0,0,0,0,0,0.0,15178.506660385581,0.06197285126546464,85.49287173767007,0,0.0,0,85.49287173767007,0.0,0.0,0.05,213.7321793441752,-9.948164483002046,95.44103622067212,2319.4112997392936,95.44103622067223
101710,43,M,College,Single,$120k+,189000,2023-01-31,26,15000,0.3215873176134684,756.0,0,0,0,0,0.0,14202.43425295451,0.06197285126546464,96.47619528404053,0,0.0,0,96.47619528404053,0.0,0.0,0.05,241.1904882101013,27.458308865926114,69.01788641811441,2388.429186157408,69.01788641811436
101710,43,M,College,Single,$120k+,189000,2023-02-28,27,15000,0.30872946717511285,756.0,0,0,0,0,0.0,13226.361845523443,0.06197285126546464,92.61884015253385,0,0.0,0,92.61884015253385,0.0,0.0,0.05,231.54710038133464,-9.643387828766663,102.26222798130051,2490.6914141387083,102.26222798130038
101710,43,M,College,Single,$120k+,189000,2023-03-31,28,15000,0.3216355070799246,756.0,0,0,0,0,0.0,12250.289438092375,0.06197285126546464,96.49065212397738,0,0.0,0,96.49065212397738,0.0,0.0,0.05,241.22663030994346,9.679529928608815,86.81112219536857,2577.502536334077,86.81112219536863
101710,43,M,College,Single,$120k+,189000,2023-04-30,29,15000,0.3400868711893147,755.0,0,0,0,0,0.0,11274.217030661308,0.06197285126546464,102.0260613567944,0,0.0,0,102.0260613567944,0.0,0.0,0.05,255.06515339198603,13.83852308204257,88.18753827475183,2665.6900746088286,88.18753827475166
101710,43,M,College,Single,$120k+,189000,2023-05-31,30,15000,0.3271065744850197,755.0,0,0,0,0,0.0,10298.14462323024,0.06197285126546464,98.13197234550591,0,0.0,0,98.13197234550591,0.0,0.0,0.05,245.32993086376476,-9.735222528221271,107.86719487372719,2773.557269482556,107.86719487372739
101710,43,M,College,Single,$120k+,189000,2023-06-30,31,15000,0.332324076276614,755.0,0,0,0,0,0.0,9322.07221579917,0.06197285126546464,99.69722288298419,0,0.0,0,99.69722288298419,0.0,0.0,0.05,249.24305720746048,3.9131263436957227,95.78409653928847,2869.3413660218444,95.78409653928838
101710,43,M,College,Single,$120k+,189000,2023-07-31,32,15000,0.3258882152515715,755.0,0,0,0,0,0.0,8345.999808368102,0.06197285126546464,97.76646457547146,0,0.0,0,97.76646457547146,0.0,0.0,0.05,244.41616143867864,-4.826895768781839,102.5933603442533,2971.9347263660975,102.59336034425314
101710,43,M,College,Single,$120k+,189000,2023-08-31,33,15000,0.29561683801843264,757.0,0,0,0,0,0.0,7369.927400937035,0.06197285126546464,88.68505140552979,0,0.0,0,88.68505140552979,0.0,0.0,0.05,221.71262851382448,-22.70353292485416,111.38858433038395,3083.3233106964813,111.38858433038376
101710,43,M,College,Single,$120k+,189000,2023-09-30,34,15000,0.28055860854346787,757.0,0,0,0,0,0.0,6393.854993505967,0.06197285126546464,84.16758256304036,0,0.0,0,84.16758256304036,0.0,0.0,0.05,210.4189564076009,-11.293672106223596,95.46125466926395,3178.784565365745,95.46125466926378
101710,43,M,College,Single,$120k+,189000,2023-10-31,35,15000,0.3390538491750916,755.0,0,0,0,0,0.0,5417.7825860749,0.06197285126546464,101.71615475252749,0,0.0,0,101.71615475252749,0.0,0.0,0.05,254.2903868813187,43.87143047371782,57.844724278809664,3236.629289644555,57.844724278809736
101710,43,M,College,Single,$120k+,189000,2023-11-30,36,15000,0.3390331014279841,755.0,0,0,0,0,0.0,4441.710178643829,0.06197285126546464,101.70993042839524,0,0.0,100,201.70993042839524,0.0,0.0,0.05,254.27482607098807,-0.015560810330640606,201.72549123872588,3438.3547808832805,201.72549123872568
101710,43,M,College,Single,$120k+,189000,2023-12-31,37,15000,0.3038936123726531,756.0,0,0,0,0,0.0,3465.637771212765,0.06197285126546464,91.16808371179593,0,0.0,0,91.16808371179593,0.0,0.0,0.05,227.92020927948982,-26.354616791498245,117.52270050329417,3555.877481386575,117.52270050329435
101710,44,M,College,Single,Less than $40k,0,2024-01-31,38,15000,0.2148055763368816,760.0,2,1,1,0,2899.875280547902,9265.388332308568,8.4,3.2220836450532246,0,59.47160887856989,0,62.69369252362311,0.1,0.25,0.65,2094.3543692845956,1866.4341600051057,-1803.7404674814825,1752.1370139050923,-1803.7404674814825
101710,44,M,College,Single,Less than $40k,0,2024-02-29,39,15000,0.21699864494165128,760.0,2,1,1,0,2929.481706712292,8348.528777206278,8.600000000000001,3.2549796741247694,0,60.07878733515793,0,63.333767009282695,0.1,0.25,0.65,2115.7367881811,21.382418896504532,41.95134811277816,1794.0883620178704,41.95134811277808
101710,44,M,College,Single,Less than $40k,0,2024-03-31,40,15000,0.6178640652693247,728.0,2,1,1,0,8341.164881135883,18195.82271862239,8.8,9.26796097903987,0,171.0633897706284,0,180.33135074966827,0.1,0.25,0.65,6024.174636375916,3908.4378481948156,-3728.1064974451474,-1934.018135427277,-3728.1064974451474
101710,44,M,College,Single,Less than $40k,0,2024-04-30,41,15000,0.8154860179580556,712.0,2,1,1,0,11009.061242433752,22555.543033787064,9.0,12.232290269370836,0,225.7774976469122,0,238.00978791628302,0.1,0.25,0.65,7950.988675091043,1926.814038715127,-1688.804250798844,-3622.822386226121,-1688.8042507988441
